universe_id,seed,tickers,n_assets,avg_corr_val,pc1_share_val,effdim_val
94,136,"ADBE,AIG,AMZN,APD,BLK,CAT,CL,CMCSA,COP,COST,CVX,DUK,F,GILD,INTC,JNJ,MRK,MSFT,PFE,PG,PGR,SBUX,SHW,T,TJX,TRV,USB,V,XOM,YUM",30,0.33111638079110134,0.22773867853737087,10.135628590755193
226,268,"AAPL,AIG,AMGN,BA,CI,COST,CRM,DG,DHR,DIS,EMR,EOG,IBM,ICE,INTC,ISRG,JNJ,KMB,KO,MET,PFE,PGR,PNC,QCOM,SBUX,SYK,TJX,USB,V,WFC",30,0.33119761222252325,0.24292154713879271,9.494854030676546
139,181,"AIG,ALL,AMGN,APD,BA,BAC,CL,COF,COP,COST,DE,DG,GS,IBM,ICE,ISRG,ITW,MET,MMM,MRK,PGR,PNC,QCOM,SBUX,SLB,SO,SYK,TGT,TJX,VLO",30,0.33139404485511714,0.29155034491404186,7.739098876962677
214,256,"AMGN,AMZN,AXP,BAC,BDX,BIIB,BLK,C,CL,CMCSA,COST,CRM,CVX,EMR,EOG,F,ISRG,KMB,MO,MS,NSC,PNC,REGN,ROST,SLB,SYK,TGT,UNH,UPS,VZ",30,0.33198972427456414,0.2755948166872574,7.08021353201197
198,240,"AIG,APD,BA,BLK,CAT,CB,CI,CMCSA,COST,CRM,CVX,GE,GM,IBM,ICE,INTC,KO,LMT,LOW,MET,MO,NSC,PGR,SHW,T,TRV,USB,VZ,WFC,YUM",30,0.33229029610124544,0.2742668947673387,8.575935986567291
265,307,"ADBE,ADP,ALL,AMZN,BA,BAC,CAT,CB,CI,COST,CRM,CVX,DHR,EOG,F,INTC,KMB,LOW,MMM,NSC,PGR,ROST,SCHW,SYK,TGT,UNH,VLO,VZ,WMT,YUM",30,0.33288482903274863,0.24720695121999242,9.563935837294876
225,267,"ALL,AMZN,BAC,CL,CMCSA,DHR,DUK,FDX,GILD,GM,ICE,INTU,ITW,JPM,KMB,MET,MMC,MRK,MS,MSFT,NKE,NVDA,PM,REGN,SHW,T,UNH,USB,VZ,WMT",30,0.33312632756464816,0.2712658437293617,8.704579704383756
190,232,"ACN,ADBE,ADSK,AIG,AMZN,CRM,DHR,F,GILD,GM,GS,HD,ICE,INTU,ISRG,KMB,LMT,MCD,MET,MSFT,NEE,PNC,QCOM,REGN,SBUX,SLB,TGT,UPS,USB,WMT",30,0.3332416107328255,0.23532178043415775,9.12914849512825
178,220,"ADBE,ADSK,ALL,AMGN,AON,CB,CMCSA,DE,DHR,DIS,EMR,EOG,HD,ICE,INTC,INTU,JPM,KMB,KO,NEE,NKE,NVDA,PFE,REGN,TGT,USB,V,VZ,WFC,XOM",30,0.3332486762977081,0.21842949868178804,9.971767341665982
15,57,"ACN,AMGN,AON,AXP,C,DG,DIS,EOG,F,GILD,HD,IBM,INTU,LOW,MRK,MS,NKE,NSC,PNC,QCOM,REGN,SBUX,SO,SYK,TGT,UNH,UPS,VLO,WMT,XOM",30,0.3335185776481225,0.26187032634279594,8.96320160724974
