date,AA,AAPL,AMGN,AMZN,AXP,BA,BAC,CAT,CRM,CSCO,CVX,DD,DIS,DOW,GE,GS,HD,HON,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PFE,PG,RTX,SHW,T,TRV,UNH,V,VZ,WBA,WMT,XOM
2012-08-09,,620.73,81.97,234.06,56.47,74.28,7.72,88.4,137.76,17.7,112.63,42.4988,49.96,,21.06,103.6,53.15,,19.41,198.42,26.7,68.32,36.92,79.24,87.15,91.59,44.28,30.5,95.06,14.71,23.87,66.73,,141.13,37.23,63.89,52.02,128.51,44.34,,73.85,88.2
2012-08-10,,621.7,82.73,232.75,55.85,74.21,7.74,88.94,139.84,17.54,113.55,42.3138,49.65,,21.1,103.02,53.06,,19.7,199.29,26.88,68.64,36.97,78.79,88.2,92.29,44.57,30.42,94.5,14.62,23.94,66.77,,141.44,37.49,63.98,51.9,129.09,44.6,,73.68,88.44
2012-08-13,,630.0,82.23,232.44,56.13,74.19,7.72,88.61,145.15,17.34,113.28,41.9153,49.86,,20.99,103.61,52.82,,19.62,199.01,26.69,68.46,36.99,39.3,87.9,92.4,44.42,30.39,95.85,14.81,23.72,66.48,,140.98,37.39,63.73,51.9,128.32,44.27,,73.4,88.14
2012-08-14,,631.69,83.54,233.19,56.08,73.81,7.78,87.87,142.56,17.17,113.32,42.2426,49.69,,20.94,103.26,54.71,,19.36,198.29,26.48,68.64,37.1,39.38,88.12,92.3,44.41,30.13,94.91,14.59,23.98,66.73,,141.36,37.25,63.54,51.97,129.89,44.33,,74.01,88.2
2012-08-15,,630.83,83.65,237.42,56.66,73.07,7.87,87.61,144.13,17.35,112.57,42.2284,49.89,,20.96,103.13,55.0,,19.29,198.4,26.27,68.35,37.07,39.35,87.81,92.54,44.06,30.2,94.22,14.48,24.04,66.64,,138.37,37.1,63.75,52.82,129.06,44.19,,74.45,88.0
2012-08-16,,636.34,83.1,241.55,57.37,73.64,7.93,88.59,146.96,19.02,113.32,42.7693,50.25,,21.05,103.49,56.31,,19.52,200.84,26.59,68.2,37.1,39.55,87.46,93.74,43.94,30.78,94.78,14.78,24.02,67.0,,139.13,37.24,64.03,53.39,129.68,44.12,,72.15,88.67
2012-08-17,,648.11,83.38,241.17,57.59,73.91,8.0,90.01,147.23,19.06,112.66,42.9258,50.46,,21.0,103.6,56.73,,19.52,201.22,26.33,67.8,36.98,39.53,87.36,94.24,43.34,30.9,96.26,14.65,23.79,67.0,,140.67,37.17,65.13,53.13,128.69,44.06,,71.99,88.4
2012-08-20,,665.15,83.24,240.35,56.9,73.83,8.15,90.44,147.57,18.94,112.52,42.9543,50.45,,20.93,105.28,56.57,,20.09,200.5,26.23,67.7,37.37,39.47,88.17,93.89,43.75,30.74,95.77,14.65,23.91,66.75,,139.87,36.89,65.64,53.2,128.16,43.7,,72.3,87.95
2012-08-21,,656.06,83.11,239.45,56.6,73.27,8.19,90.29,147.64,19.16,111.98,43.0254,49.64,,20.85,105.32,56.32,,19.93,198.65,26.11,67.78,38.04,39.26,88.52,93.21,42.94,30.8,95.85,14.61,23.69,66.77,,137.8,36.59,65.23,53.42,127.52,42.89,,71.43,87.46
2012-08-22,,668.87,83.87,243.1,56.82,72.8,8.22,88.72,148.62,19.22,112.15,42.9827,49.66,,20.78,104.67,56.64,,19.2,197.25,25.73,67.75,37.83,38.77,88.55,92.68,42.91,30.54,95.77,14.64,23.7,66.85,,139.37,36.56,65.45,53.97,128.1,42.62,,71.77,87.73
2012-08-23,,662.63,83.66,241.19,56.42,70.36,8.15,87.63,146.77,19.13,111.29,42.3992,49.17,,20.64,104.08,56.55,,17.63,195.7,25.04,67.74,37.23,38.11,88.25,91.98,42.8,30.25,95.45,14.3,23.74,66.68,,139.81,36.56,64.8,53.92,127.15,42.25,,71.56,87.31
2012-08-24,,663.22,84.59,245.74,57.49,71.09,8.16,87.47,148.54,19.2,112.01,42.5415,49.56,,20.8,104.96,56.96,,17.58,197.77,24.91,67.6,37.17,38.47,88.92,92.83,43.12,30.56,96.86,14.6,24.01,67.02,,142.63,36.95,65.4,54.16,126.66,43.17,,72.11,88.05
2012-08-27,,675.68,84.43,243.92,57.42,71.38,8.07,86.63,149.06,19.36,111.73,41.8868,49.63,,20.85,105.12,56.67,,17.21,195.69,24.84,67.49,37.23,38.17,89.54,92.59,43.05,30.69,96.43,14.35,23.89,67.11,,142.6,36.87,65.18,54.61,127.66,42.76,,72.5,87.74
2012-08-28,,674.8,84.01,246.11,57.56,71.52,7.96,86.01,145.12,19.22,112.35,41.6449,49.63,,20.81,105.03,56.53,,16.9,194.87,25.0,67.51,37.13,38.0,89.14,92.3,42.83,30.63,98.87,14.29,23.85,66.99,,142.51,36.64,64.84,54.33,127.4,42.67,,72.41,88.1
2012-08-29,,673.46,83.72,247.12,57.42,71.44,8.0,86.09,145.6,19.2,111.8,41.7303,50.04,,20.82,105.53,56.84,,16.94,195.08,24.66,67.37,37.3,37.46,89.65,92.43,43.06,30.65,98.69,14.32,23.96,66.87,,144.53,36.82,64.8,54.64,128.02,43.09,,72.77,87.9
2012-08-30,,663.86,83.15,246.22,57.17,70.82,7.91,84.47,142.69,18.9,110.93,41.8014,49.42,,20.64,104.72,56.62,,16.78,193.37,24.27,67.21,36.9,37.14,88.7,91.76,43.12,30.32,97.75,14.05,23.84,66.88,,142.0,36.69,64.49,54.69,126.7,42.77,,72.25,87.2
2012-08-31,,665.24,83.92,248.27,58.3,71.4,7.99,85.33,145.18,19.08,112.16,41.716,49.47,,20.71,105.72,56.75,,16.88,194.85,24.83,67.43,37.14,37.4,89.49,92.6,43.05,30.82,97.36,14.03,23.86,67.19,,143.08,36.64,64.74,54.3,128.25,42.94,,72.6,87.3
2012-09-04,,674.97,84.33,247.88,58.61,70.87,8.0,82.66,144.84,19.0,111.22,40.7624,49.66,,20.51,106.41,56.79,,16.99,194.54,24.41,67.26,37.01,37.28,89.05,91.68,43.25,30.38,97.26,13.27,23.77,67.4,,143.14,36.81,64.64,54.56,128.52,43.7,,73.51,87.12
2012-09-05,,670.23,84.08,246.22,57.19,71.92,7.95,82.75,144.73,18.9,110.77,40.492,50.79,,20.65,109.94,56.54,,17.27,195.04,24.39,67.27,37.11,37.51,89.06,91.75,43.44,30.39,97.35,13.32,23.92,67.29,,142.03,36.93,64.53,54.28,127.61,43.8,,73.55,87.33
2012-09-06,,676.27,84.8,251.38,57.41,72.82,8.35,84.79,148.89,19.73,113.03,42.0292,51.86,,21.31,113.54,57.65,,17.59,199.1,25.09,67.84,38.69,38.15,90.67,93.28,44.23,31.34,99.46,13.73,24.34,68.24,,144.16,37.44,65.34,54.89,129.5,44.15,,74.81,88.99
2012-09-07,,680.44,83.96,259.14,57.73,72.89,8.8,88.1,149.57,19.56,114.0,43.1678,51.74,,21.59,116.33,57.26,,17.42,199.5,24.19,67.88,39.3,37.9,91.02,92.82,44.05,30.95,99.29,13.4,24.24,68.52,,143.23,37.3,65.21,54.88,129.71,43.72,,73.82,89.92
2012-09-10,,662.74,84.05,257.09,57.52,71.08,8.58,87.1,149.34,19.15,113.96,43.1251,51.52,,21.48,114.68,57.3,,17.43,200.95,23.26,68.18,38.76,37.66,91.3,90.67,44.26,30.72,100.04,13.28,24.1,68.51,,143.75,37.42,65.31,53.74,128.68,44.06,,73.51,89.48
2012-09-11,,660.59,83.94,255.67,57.23,71.27,9.03,88.6,150.79,19.04,114.18,43.0397,51.56,,21.59,116.69,56.72,,17.95,203.27,23.34,68.2,39.6,37.77,91.2,91.17,44.33,30.79,99.68,13.44,24.17,68.26,,141.85,37.62,66.95,52.8,131.49,44.24,,74.06,89.62
2012-09-12,,669.79,83.15,255.63,57.27,70.96,8.97,89.12,152.71,19.08,114.48,42.9543,51.7,,21.89,118.24,57.05,,17.99,203.77,23.19,68.15,39.92,37.55,90.82,90.81,44.53,30.78,100.84,13.59,24.07,68.1,,144.05,37.72,67.54,52.82,133.46,44.89,,74.07,89.55
2012-09-13,,682.98,83.32,260.24,59.05,71.58,9.4,90.68,156.99,19.36,116.56,44.7334,52.6,,22.02,120.67,58.3,,18.24,206.36,23.35,68.99,41.4,38.35,91.57,92.06,44.66,30.93,99.2,13.67,24.25,68.91,,145.69,38.15,68.45,53.89,134.98,45.58,,75.14,91.23
2012-09-14,,691.28,81.36,261.27,59.27,71.28,9.55,93.17,159.43,19.49,117.25,45.9004,52.35,,22.11,121.36,59.46,,18.17,206.81,23.37,68.47,41.57,38.12,91.7,93.98,43.62,31.21,96.64,13.84,23.8,69.16,,146.22,37.26,68.58,54.25,134.25,44.53,,74.5,92.3
2012-09-17,,699.78,82.09,258.0,59.18,69.92,9.3,91.99,158.16,19.16,117.14,44.3064,52.15,,22.05,119.9,58.91,,18.21,207.15,23.31,68.25,41.19,38.35,92.14,93.78,44.0,31.21,97.97,13.46,24.02,69.25,,146.01,37.6,68.48,54.48,133.87,44.58,,73.99,91.91
2012-09-18,,701.91,82.04,258.75,58.67,70.45,9.23,93.07,156.29,19.05,116.97,44.1498,51.9,,22.24,119.88,58.86,,18.25,207.07,23.37,68.55,41.26,38.62,93.08,93.43,44.08,31.17,97.72,13.55,24.01,69.22,,145.49,37.66,68.46,55.13,133.66,44.91,,73.95,91.65
2012-09-19,,702.1,81.71,261.68,58.67,69.9,9.29,93.94,157.98,19.12,116.6,44.0644,52.7,,22.43,119.02,59.47,,18.1,206.43,23.15,68.6,41.34,38.52,92.83,93.63,44.51,31.05,97.66,13.71,24.16,69.26,,149.05,37.76,68.23,54.95,134.79,45.27,,74.37,90.57
2012-09-20,,698.7,82.3,260.81,58.34,69.85,9.19,92.54,156.02,19.11,117.85,43.9506,52.66,,22.43,117.63,59.28,,17.76,206.18,23.17,68.9,41.25,38.64,93.15,93.58,44.89,31.45,96.72,13.61,24.41,69.56,,148.09,37.94,68.45,54.94,134.61,45.49,,74.75,91.52
2012-09-21,,700.09,82.03,257.47,57.86,69.97,9.11,91.72,155.2,18.9,117.8,43.0681,52.74,,22.53,116.72,59.42,,17.59,205.98,23.12,69.06,40.88,38.03,93.71,93.21,44.91,31.19,96.52,13.66,24.51,69.42,,150.06,38.08,68.61,56.18,135.0,45.64,,74.45,91.92
2012-09-24,,690.79,82.91,254.8,57.67,70.03,9.1,90.87,153.57,18.81,117.77,43.0112,52.92,,22.36,116.6,59.39,,17.21,205.29,22.79,69.0,41.23,38.12,93.71,93.73,45.14,30.78,95.32,13.66,24.75,69.76,,149.4,38.25,68.42,55.98,133.74,45.68,,74.74,91.88
2012-09-25,,673.54,83.81,252.46,57.13,69.38,8.92,87.01,152.13,18.67,116.92,42.3992,52.54,,22.31,113.5,59.72,,16.71,204.98,22.53,69.32,40.55,37.68,92.86,92.83,45.11,30.39,95.08,13.41,24.84,69.59,,147.83,38.06,68.48,56.2,134.56,45.62,,74.26,91.74
2012-09-26,,665.18,83.45,249.67,56.14,70.25,8.81,86.95,148.94,18.58,116.3,41.4171,51.94,,22.1,113.08,59.17,,17.11,204.0,22.64,69.0,40.24,37.76,93.2,92.59,45.01,30.16,95.49,13.18,24.83,69.3,,146.31,38.08,67.78,55.78,132.52,45.59,,74.19,91.23
2012-09-27,,681.32,84.24,256.59,56.57,70.1,8.97,86.92,153.18,18.8,117.2,41.4883,52.58,,22.73,115.23,59.88,,17.22,205.91,23.08,69.01,40.68,38.31,93.27,92.82,45.23,30.16,96.0,13.27,24.96,69.3,,148.73,37.99,68.41,56.24,133.91,45.76,,73.98,91.8
2012-09-28,,667.1,84.29,254.32,56.86,69.59,8.83,86.04,152.69,19.1,116.56,41.2179,52.28,,22.71,113.68,60.37,,17.06,207.45,22.65,68.91,40.48,37.93,91.75,92.42,45.09,29.76,94.91,13.34,24.85,69.36,,148.91,37.7,68.26,55.41,134.28,45.57,,73.8,91.45
2012-10-01,,659.39,85.08,252.01,57.73,70.01,8.96,85.47,151.14,19.04,117.25,41.7303,52.07,,22.81,116.86,60.57,,17.21,210.47,22.75,69.13,40.97,38.38,91.99,93.29,45.21,29.49,95.55,13.11,25.03,69.45,,148.2,37.75,69.07,56.46,136.73,45.81,,74.05,91.8
2012-10-02,,661.31,86.35,250.6,57.18,69.53,8.93,85.47,152.94,18.87,117.96,41.5025,51.64,,22.79,117.25,60.33,,17.13,209.84,22.84,68.96,40.92,38.34,90.93,93.54,45.47,29.66,94.95,13.17,25.12,68.79,,148.58,37.81,68.7,56.8,136.0,45.86,,73.75,91.72
2012-10-03,,671.45,86.8,255.92,57.4,69.86,9.11,85.28,157.04,18.93,116.14,40.8621,52.47,,22.91,117.91,61.77,,14.91,210.51,22.55,69.0,40.86,38.24,90.35,93.78,45.78,29.86,93.8,13.03,25.32,69.17,,152.81,38.17,69.01,56.86,138.52,46.28,,74.2,91.7
2012-10-04,,666.8,86.39,260.47,58.37,69.94,9.41,85.96,157.83,18.9,117.15,41.531,52.63,,22.95,119.9,61.74,,14.94,210.39,22.46,69.27,41.82,38.33,91.03,94.43,46.12,30.03,95.89,13.62,25.35,69.38,,154.36,38.34,69.28,57.97,139.67,47.26,,74.72,92.22
2012-10-05,,652.59,86.94,258.51,58.56,70.89,9.32,85.43,154.73,18.86,117.5,41.5595,52.97,,23.12,119.31,63.2,,14.73,210.59,22.68,69.65,41.71,38.58,91.0,94.96,46.28,29.85,95.22,13.3,25.52,69.63,,155.69,37.86,69.56,57.13,140.26,47.05,,75.13,92.55
2012-10-08,,638.17,86.04,259.06,58.82,70.57,9.28,85.44,153.6,18.9,117.62,41.2748,52.33,,22.92,119.46,61.88,,14.46,209.82,22.51,69.44,41.66,38.58,91.54,95.37,46.34,29.78,94.99,13.17,25.4,69.1,,152.23,37.66,69.54,57.6,138.71,46.57,,75.25,92.68
2012-10-09,,635.85,85.43,250.96,58.24,70.64,9.21,84.75,152.14,18.8,117.36,40.4209,51.51,,22.62,119.63,60.95,,14.37,207.99,21.9,68.41,41.38,38.56,92.11,93.94,46.17,29.28,94.48,12.89,25.31,68.7,,149.88,37.14,69.32,57.47,136.74,46.11,,74.14,92.13
2012-10-10,,640.91,84.65,244.99,57.97,70.34,9.21,83.16,150.16,18.31,112.45,39.9654,51.21,,22.43,120.08,59.74,,14.18,205.82,21.76,68.22,41.77,38.09,92.4,93.28,45.6,28.98,94.22,12.67,25.16,68.14,,150.43,36.92,69.4,57.11,137.42,45.78,,75.42,91.03
2012-10-11,,628.1,84.61,244.22,58.47,70.83,9.34,82.85,152.61,18.26,113.06,40.1647,50.34,,22.51,121.99,59.01,,14.25,205.76,21.68,67.97,42.1,38.11,92.36,92.83,45.45,28.95,94.9,12.74,25.12,68.0,,149.29,36.26,69.16,57.66,139.05,45.2,,75.01,91.17
2012-10-12,,629.71,84.0,242.36,57.89,71.85,9.12,82.82,153.29,18.41,112.07,39.9654,50.59,,22.48,120.2,59.56,,14.41,207.8,21.48,67.97,41.62,38.23,92.51,92.75,45.62,29.2,94.42,12.63,25.12,67.94,,149.22,35.63,68.72,57.07,139.12,44.62,,75.81,91.03
2012-10-15,,634.76,86.22,244.18,57.59,72.25,9.44,82.81,154.15,18.55,112.82,40.307,50.79,,22.64,124.5,60.65,,14.47,208.93,21.73,68.6,42.38,38.13,93.5,92.79,46.59,29.51,95.61,12.79,25.57,68.71,,151.54,35.21,69.79,57.49,139.89,44.5,,77.15,91.51
